ID,Name,Category,Description,Hash,Size,Nickname,UploadDate
1304,Multihack,Multihack,KProject420.cs,d832f587b9d2ac676f58073c909a4544,75576,Jarmuuuz,"2021-11-07 21:15:39"
1305,No-Reload,No-Reload,"NoReload 0.3.7.rar",d0a8745eb660a21973706b7b1b8ef368,6730,Jarmuuuz,"2021-11-13 23:07:45"
1306,No-Reload,No-Reload,No_Reload.zip,4ca1021d2f504bf4c0bed5d4d4c530ff,6900,Jarmuuuz,"2021-11-13 23:08:09"
1307,No-Reload,No-Reload,183796-strelba-bez-perezaryadki-gtasa_manual.zip,17277b4bdd270fad5b55e03ce25576e4,9390,Jarmuuuz,"2021-11-13 23:08:54"
1308,"C-Bug + No-Reload","C-Bug + No-Reload",Cbug.cs,7bd419984afa5d8c207a8402fa4106ea,18855,Jarmuuuz,"2021-11-13 23:10:47"
1309,"C-Bug + No-Reload","C-Bug + No-Reload",159999-c-bug-no-reload-for-0.3.7-gtasa_manual.zip,da19aab8fab0f1342c1b08141e5cddca,10221,Jarmuuuz,"2021-11-13 23:10:51"
1310,"Fast reload","Fast reload","Fast Reload.cs",79f88f454d23fa2f87c208e935f23dc4,17737,Jarmuuuz,"2021-11-13 23:15:23"
1311,"Fast reload","Fast reload",100768-fast-reload.zip,2a2688ef9b0b4c9ac3dcb3fd8ff367cd,10810,Jarmuuuz,"2021-11-13 23:15:27"
1312,"Reloading Speed Tweaker","Reloading Speed Tweaker",RST.cs,ae85992af71afcc79d6eb5618b26dab0,21358,Jarmuuuz,"2021-11-13 23:15:55"
1313,"Reloading Speed Tweaker","Reloading Speed Tweaker",RST.ini,8f3d5f3ce43ca9a64113adfaa0a8dbf0,1365,Jarmuuuz,"2021-11-13 23:15:58"
1314,"Reloading Speed Tweaker","Reloading Speed Tweaker",RST_v1.2.2_by_Mysterdogg.7z,36bbeabe8eda57c056f784733dc5ee84,8862,Jarmuuuz,"2021-11-13 23:16:02"
1315,NT037,NT037,NT037-R4.cs,83c75f48f58328f932e6c5cb817c1d5e,18306,Jarmuuuz,"2021-11-13 23:19:01"
1316,"Damage Modifier","Damage Modifier",Lessdamage.rar,be76209b100050546e67cfc7c219bcc6,6523,Jarmuuuz,"2021-11-13 23:39:04"
1317,"LevLandau hack pack","LevLandau hack pack","lev_m0ds v1.05.rar",d2081ceb7112aced0f4b9a514e097589,477460,Jarmuuuz,"2021-11-13 23:29:17"
1318,"LevLandau AirBreak","LevLandau AirBreak","AirBreak [rShift] by Lev_Landau.cs",305ffd80e4407238c040c5afa8bf1c96,13892,Jarmuuuz,"2021-11-13 23:30:04"
1319,"LevLandau hack pack","LevLandau hack pack",lev_m0ds.cleo,5e035d849d5dc27bb0e136fa6ea3a762,953344,Jarmuuuz,"2021-11-13 23:30:13"
1320,"LevLandau Megahop","LevLandau Megahop","MegaHop [H] by Lev_Landau.cs",5858b0c58284d9a893c56cf678346ae9,5629,Jarmuuuz,"2021-11-13 23:30:27"
1321,"LevLandau NoSpread","LevLandau NoSpread","NoSpread [S] by Lev_Landau.cs",986efbe5545d8a66b50e55353d705353,7520,Jarmuuuz,"2021-11-13 23:30:37"
1322,"LevLandau RadioHack","LevLandau RadioHack","RadioHack [Q] by Lev_Landau.cs",01c4a8010bfd1f475b48c8c705c2e5d3,5253,Jarmuuuz,"2021-11-13 23:30:57"
1323,"LevLandau Teleport","LevLandau Teleport","Teleport [Y] by Lev_Landau.cs",233b4cdfdb5dca66309873afa608358d,53147,Jarmuuuz,"2021-11-13 23:31:12"
1324,"LevLandau Triggerbot","LevLandau Triggerbot","TriggerBot [G] by Lev_Landau.cs",c94ebb9bb2d97033da06840df3b01543,8493,Jarmuuuz,"2021-11-13 23:31:22"
1325,"LevLandau hack pack","LevLandau hack pack",lev_m0ds.ini,492845b3fb8403b4b8f5e8407315b048,2501,Jarmuuuz,"2021-11-13 23:31:30"
1326,s0beit,s0beit,mod_sa.v4.4.1.3.SA-MP.v0.3.7.R1.Setup.exe,ec5cc2037ece7f21866e3ce4ca52754f,731704,Jarmuuuz,"2021-11-16 20:26:33"
1327,"SA-MP DLL Injector","SA-MP DLL Injector","DLLViewer by agrippa1994.exe",cde1ef755c9848633564606e51e7e4cc,1875968,Jarmuuuz,"2021-11-16 20:42:29"
1328,"SA-MP DLL Injector","SA-MP DLL Injector","DLLViewer by agrippa1994.rar",9093347e439184b8c1f04e78bf6949f8,691759,Jarmuuuz,"2021-11-16 20:42:38"
1329,"External rapidfire","External rapidfire","Rapid Fire.exe",ffcc10da02a2a76e6591a42a81fe2690,9728,Jarmuuuz,"2021-11-16 20:43:02"
1330,"External rapidfire","External rapidfire","Rapid Fire.zip",08315dd71003d40fcc1555a22964fd81,4544,Jarmuuuz,"2021-11-16 20:43:05"
1331,"External wallhack","External wallhack",see_people_behind_walls.rar,f47084f5d0a236c9d1dabd7a34748cc7,8050,Jarmuuuz,"2021-11-16 20:43:22"
1332,"External wallhack","External wallhack",see_people_behind_walls.dll,86e191e3c0c13a5f6b3433ff0caa7e5c,22528,Jarmuuuz,"2021-11-16 20:43:26"
1333,"External multihack","External multihack",gta_sa.dll,b85e355a96296b0f4a3e962010979904,9216,Jarmuuuz,"2021-11-16 20:44:06"
1334,"External multihack","External multihack",MeaningsKeys.txt,c9d272ce8b9692d7691cf7f6e13dc681,147,Jarmuuuz,"2021-11-16 20:44:10"
1335,"External multihack","External multihack","simple gta_sa hack.rar",2fd1fcf7f518c6ccc6d4ed1a8844d11e,5004,Jarmuuuz,"2021-11-16 20:44:13"
1336,"External aimbot","External aimbot",cstlnsoft.dll,5f21351e3739fde9c07cc362ea787792,7168,Jarmuuuz,"2021-11-16 20:47:08"
1337,"SA-MP DLL Injector","SA-MP DLL Injector",CSTLNSOFT.exe,dbeceb50a14cf9e56d8539da2923b489,316928,Jarmuuuz,"2021-11-16 20:47:18"
1338,"SA-MP DLL Injector","SA-MP DLL Injector",cstlnsoft.exe,a7914c546413f493bc8c67798fe47236,64512,Jarmuuuz,"2021-11-16 20:47:27"
1339,"External multihack","External multihack",castellanosoft.rar,29e2e28f7d24168350351655da7169a9,10379,Jarmuuuz,"2021-11-16 20:48:08"
1340,"External multihack","External multihack",castellanosoftnew.rar,037bddcd514ff7834fa0b2af40250911,366265,Jarmuuuz,"2021-11-16 20:48:11"
1341,"External aimbot + nametag hack","External aimbot + nametag hack",tractor.asi,d5939c42766f4044172d171c0c3b0d2a,98304,Jarmuuuz,"2021-11-16 20:57:50"
1342,"Checkpoint teleport","Checkpoint teleport","JobTpHack (1).cs",d7c537f19484808c3accb32f0920e3e6,19904,Jarmuuuz,"2021-11-16 21:01:12"
1343,BikeSpeedUP,BikeSpeedUP,"BikeSpeedUP (1).cs",981837f049f54deb2263204fc9b2296f,18900,Jarmuuuz,"2021-11-16 21:02:32"
1344,BikeSpeedUP,BikeSpeedUP,"BikeSpeedUP (2).cs",7965e9c232f853dbf9bf84c3486042bb,18487,Jarmuuuz,"2021-11-16 21:02:35"
1345,MotorcycleAndBikeSpeedUP,MotorcycleAndBikeSpeedUP,"MotorcycleAndBikeSpeedUP V2.cs",796870259ae6599ab28c802c10204c48,20401,Jarmuuuz,"2021-11-16 21:02:52"
1346,MotorcycleAndBikeSpeedUP,MotorcycleAndBikeSpeedUP,"MotorcycleAndBikeSpeedUP V3.cs",cda087bd8137153e8352774ed8315e1b,20479,Jarmuuuz,"2021-11-16 21:02:55"
1347,MotorcycleAndBikeSpeedUP,MotorcycleAndBikeSpeedUP,MotorcycleAndBikeSpeedUP.cs,b2647328ba331e5822c6604cf208c849,20401,Jarmuuuz,"2021-11-16 21:02:59"
1348,MotorcycleSpeedUP,MotorcycleSpeedUP,"MotorcycleSpeedUP V2.cs",be6fc35f4477dd8ef6eacb9f27c9a679,19556,Jarmuuuz,"2021-11-16 21:03:09"
1349,MotorcycleSpeedUP,MotorcycleSpeedUP,MotorcycleSpeedUP.cs,9a71b020d712d066b70ac94e123d9a15,19556,Jarmuuuz,"2021-11-16 21:03:13"
1350,"S0beit Killark Sadaka Edition","S0beit Killark Sadaka Edition",KILLARK_SADAKA_EDITION.rar,c82436773b052474aa3f2fa361189e76,5856263,Quarnix,"2021-11-24 17:35:37"
1351,"External Godmode","External Godmode",werner.exe,ace6843868a0bb86e5c9ac0bcd8f4a41,669696,Jarmuuuz,"2021-12-02 20:57:35"
1352,"External Godmode","External Godmode",werner.rar,636eaa281d1b4b21bb807f7e869e26a7,580191,Jarmuuuz,"2021-12-02 20:57:41"
1353,"External Godmode","External Godmode","Cheat subido.rar",52d13f884c8a4775d2c9b34709b2c5d0,580415,Jarmuuuz,"2021-12-02 20:57:46"
1354,"Cruise Control","Cruise Control",ccontrol0.cs,5068facdcd4c762ebb97dbd89209032b,20587,BiteMe,"2021-12-05 13:51:50"
1355,Aimbot,Aimbot,dmg.asi,5e2da74185fab7cdde12a9dd52e3f7d7,801280,Jarmuuuz,"2021-12-11 15:25:32"
1356,Aimbot,Aimbot,"Samp AIMBOT.rar",fd4667b88f5a6149eaef58b02a4226b3,23916,Jarmuuuz,"2021-12-12 00:39:53"
1357,Aimbot,Aimbot,README.txt,4829cd0c99e1f891d1447c48ef457ea2,526,Jarmuuuz,"2021-12-12 00:40:09"
1358,Aimbot,Aimbot,"BY 5P CLAN SINCE 2008.exe",5b2655b66d31cc8fd67570b79a0996c0,73728,Jarmuuuz,"2021-12-12 00:40:14"
1359,"Advanced Aiming Mod","Advanced Aiming Mod",aimingSets.dat,9735d694dd426843a5cf2b467b0c13e5,1071,Expo,"2021-12-12 13:43:28"
1360,"Advanced Aiming Mod","Advanced Aiming Mod",imCamAim.asi,352dd5c53e4bf4d33bde69aff24e631a,169984,Expo,"2021-12-12 13:43:53"
